Var : 1.0 , Id : e8c2cb6c-aae6-11ea-8d6b-704d7b847aa2 , Date : 10/06/2020 , Time : 09:52:11 , Experiment : e8c52c7e-aae6-11ea-9a7b-704d7b847aa2 , Source : EncoderDecoder.py , pram_timeSteps : 60
Var : 1.0 , Id : 3322702c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:58:46 , Experiment : 3322702d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 4798
Var : 1.0 , Id : 3322702c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:58:46 , Experiment : 3322702d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 34
Var : 1.0 , Id : 3322702c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:58:46 , Experiment : 3322702d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 86
Var : 1.0 , Id : 3322702c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:58:46 , Experiment : 3322702d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 20.719148635864258
Var : 1.0 , Id : 3322702c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:58:46 , Experiment : 3322702d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.865910530090332
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 1575
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 78
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 61
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 14.059707164764404
Var : 1.0 , Id : 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:07 , Experiment : 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 240
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 741
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 118
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 99
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 47.005953550338745
Var : 1.0 , Id : 48459d26-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 10:59:22 , Experiment : 48459d27-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 240
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2556
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 85
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 73
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 32.272825717926025
Var : 1.0 , Id : 6485b5de-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:09 , Experiment : 6485b5df-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8842082619667053
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2012
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 84
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 79
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 13.682599306106567
Var : 1.0 , Id : 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:42 , Experiment : 77fbc43d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2762
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 107
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 37
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 21.73673987388611
Var : 1.0 , Id : 80543204-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:00:56 , Experiment : 80543205-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 240
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 3318
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 90
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 49
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 29.212471961975098
Var : 1.0 , Id : 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:18 , Experiment : 8d7f9875-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8793548345565796
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 180
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 914
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 77
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 76
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 24.226562023162842
Var : 1.0 , Id : 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:01:47 , Experiment : 9f247a7d-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8523521423339844
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2286
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 110
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 42
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 20.770782709121704
Var : 1.0 , Id : adf8ec72-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:12 , Experiment : adf8ec73-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 180
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 128
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 100
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 36.759312868118286
Var : 1.0 , Id : babe4984-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:02:34 , Experiment : babe4985-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8668244481086731
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 120
