Id,Date,Time,Experiment,Source,activation,active,batch_size,bins,dsName,num_filters,num_layers,num_units,projectName,seq,timeSteps,acc,seconds
 0cc65a38-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:28:10, 0cc65a39-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,994,---,Row99_f=40,100,---,53,---,20,240,0.8740888237953186,33.797667503356934
 2128e45a-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:28:44, 2128e45b-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2972,---,Row99_f=40,80,---,91,---,10,180,0.8492119908332825,24.853891611099243
 303914ce-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:29:09, 303914cf-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,904,---,Row99_f=40,106,---,43,---,10,180,0.8540260791778564,26.254857301712036
 401bfd48-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:29:36, 401bfd49-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,623,---,Row99_f=40,101,---,41,---,20,60,1.0,12.928825855255127
 48073892-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:29:49, 48073893-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2699,---,Row99_f=40,42,---,66,---,10,180,1.0,15.09998607635498
 5146a3a2-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:30:05, 5146a3a3-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,533,---,Row99_f=40,32,---,70,---,10,180,1.0,13.310548782348633
 59724efa-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:30:18, 59724efb-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,982,---,Row99_f=40,45,---,66,---,10,120,1.0,12.423213720321655
 61139588-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:30:31, 61139589-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2487,---,Row99_f=40,109,---,76,---,10,180,0.8520102500915527,30.203845739364624
 7408ca50-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:31:03, 7408ca51-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2557,---,Row99_f=40,39,---,66,---,10,120,0.9996882677078247,12.343785524368286
 7be0a9be-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:31:16, 7be0a9bf-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,581,---,Row99_f=40,124,---,68,---,20,180,0.8574059009552002,32.93893837928772
 8fefdf88-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:31:50, 8fefdf89-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2654,---,Row99_f=40,32,---,60,---,20,120,1.0,13.34228777885437
 985f897a-b3c3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:32:04, 985f897b-b3c3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1774,---,Row99_f=40,16,---,20,---,10,60,1.0,5.865967273712158
 6432bd6c-b44e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:05:36, 6432bd6d-b44e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,24.7109534740448
 a042c9a0-b44e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:07:17, a042c9a1-b44e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,14.308214664459229
 1aee0bd8-b44f-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:10:43, 1aee0bd9-b44f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,14.35636830329895
 158b2c62-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:39:12, 158b2c63-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.308451890945435
 1ab4c676-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:39:21, 1ab4c677-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2486,---,Row99_f=40,50,---,46,---,10,120,1.0,13.405362606048584
 22f04662-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:39:34, 22f04663-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,863,---,Row99_f=40,115,---,61,---,10,180,0.8440336585044861,31.427584886550903
 35eec324-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:40:06, 35eec325-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2398,---,Row99_f=40,92,---,59,---,10,240,0.8536844849586487,31.322995901107788
 48dc6de2-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:40:38, 48dc6de3-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1376,---,Row99_f=40,48,---,48,---,10,60,---,---
 d806c7ba-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:44:38, d806c7bb-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.680880069732666
 dd6a6c0c-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:44:47, dd6a6c0d-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2902,---,Row99_f=40,36,---,84,---,10,120,1.0,13.98725152015686
 e60014a2-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:45:02, e60014a3-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3975,---,Row99_f=40,66,---,35,---,20,180,1.0,19.47511863708496
 f1d61e2a-b453-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:45:22, f1d61e2b-b453-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1802,---,Row99_f=40,90,---,74,---,20,180,1.0,29.6809663772583
 03c7ba6c-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:45:52, 03c7ba6d-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1632,---,Row99_f=40,89,---,31,---,20,180,---,---
 4554e540-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:47:42, 4554e541-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.729433298110962
 4ac0cbde-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:47:51, 4ac0cbdf-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2157,---,Row99_f=40,81,---,41,---,10,120,0.8210658431053162,17.40630316734314
 555ed216-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:48:09, 555ed217-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1623,---,Row99_f=40,68,---,71,---,10,120,1.0,17.639833211898804
 6020ce8e-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:48:27, 6020ce8f-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4843,---,Row99_f=40,125,---,84,---,20,60,1.0,21.10804319381714
 6cf171d6-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:48:48, 6cf171d7-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4988,---,Row99_f=40,115,---,42,---,20,180,0.9501475095748901,29.27514362335205
 7ea5416e-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:49:18, 7ea5416f-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3746,---,Row99_f=40,32,---,88,---,10,120,1.0,13.493536472320557
 86efc60a-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:49:32, 86efc60b-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1967,---,Row99_f=40,93,---,94,---,20,180,0.8446117639541626,33.01787781715393
 9ae10f48-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:50:05, 9ae10f49-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,947,---,Row99_f=40,64,---,52,---,20,180,1.0,21.456326961517334
 a7ed1fe2-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:50:27, a7ed1fe3-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3504,---,Row99_f=40,79,---,51,---,10,180,---,---
 afcaeec4-b454-11ea-bcce-84a93e7ffccd , 22/06/2020 ,09:50:40, afcaeec5-b454-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,15.481683015823364
 c769cfda-b456-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:05:39, c769cfdb-b456-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.102276086807251
 c9dbe6f4-b456-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:05:43, c9dbe6f5-b456-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,20,Row99_f=40,---,---,---,---,---,---,1.0,4.178328275680542
 cc598c60-b456-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:05:47, cc598c61-b456-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,30,Row99_f=40,---,---,---,---,---,---,1.0,4.274009943008423
 cee5cb06-b456-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:05:51, cee5cb07-b456-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,50,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.126834154129028
 d15b94d8-b456-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:05:56, d15b94d9-b456-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,100,Row99_f=40,---,---,---,---,---,---,0.9285714285714286,4.138998508453369
 00bdbea4-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:07:15, 00bdbea5-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,13.883141040802002
 5578936a-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:09:37, 5578936b-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,14.51587724685669
 6cd101d2-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:10:16, 6cd101d3-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.112545967102051
 6f44a586-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:10:21, 6f44a587-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,20,Row99_f=40,---,---,---,---,---,---,1.0,3.967952251434326
 71a23104-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:10:24, 71a23105-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,30,Row99_f=40,---,---,---,---,---,---,1.0,3.9688425064086914
 73ffde74-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:10:28, 73ffde75-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,50,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.5248801708221436
 76b26538-b457-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:10:33, 76b26539-b457-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,100,Row99_f=40,---,---,---,---,---,---,0.9285714285714286,4.00316047668457
 82400f74-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:21, 82400f75-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.022733688354492
 84a60138-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:25, 84a60139-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,20,Row99_f=40,---,---,---,---,---,---,1.0,4.058014869689941
 87114d92-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:29, 87114d93-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,30,Row99_f=40,---,---,---,---,---,---,1.0,4.105791807174683
 8983e17a-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:33, 8983e17b-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,50,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.0815935134887695
 8bf2c43a-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:37, 8bf2c43b-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,100,Row99_f=40,---,---,---,---,---,---,0.9285714285714286,4.068460702896118
 8e62668a-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:32:41, 8e62668b-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,7.920280694961548
 a5359b52-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:19, a5359b53-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,3.968034267425537
 a7933788-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:23, a7933789-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,20,Row99_f=40,---,---,---,---,---,---,1.0,4.002264499664307
 a9f5feb6-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:27, a9f5feb7-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,30,Row99_f=40,---,---,---,---,---,---,1.0,3.985656499862671
 ac563cd4-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:31, ac563cd5-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,50,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,3.9895567893981934
 aeb713fe-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:35, aeb713ff-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,100,Row99_f=40,---,---,---,---,---,---,0.9285714285714286,4.017361879348755
 b11efc4c-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:39, b11efc4d-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.059618949890137
 b6238c9e-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:33:48, b6238c9f-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2945,---,Row99_f=40,63,---,66,---,20,60,1.0,13.87282395362854
 bea216ba-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:34:02, bea216bb-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,928,---,Row99_f=40,108,---,85,---,20,240,0.8708133697509766,40.96474266052246
 d7507602-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:34:44, d7507603-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2687,---,Row99_f=40,86,---,84,---,10,60,1.0,14.67784857749939
 e04a60ce-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:34:59, e04a60cf-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3911,---,Row99_f=40,40,---,40,---,10,180,1.0,13.668254613876343
 e8b0a764-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:35:13, e8b0a765-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3750,---,Row99_f=40,118,---,86,---,20,120,0.7957951426506042,30.433484315872192
 fb133318-b45a-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:35:44, fb133319-b45a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3724,---,Row99_f=40,109,---,75,---,20,180,0.8427768349647522,31.971784114837646
 0e6292ce-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:36:16, 0e6292cf-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4559,---,Row99_f=40,43,---,87,---,20,60,1.0,15.865103721618652
 18107890-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:36:32, 18107891-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3375,---,Row99_f=40,64,---,29,---,20,120,0.9994699954986572,14.577821731567383
 20f45814-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:36:47, 20f45815-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3263,---,Row99_f=40,40,---,32,---,20,240,0.994579017162323,16.50068974494934
 2b0425f0-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:37:04, 2b0425f1-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2893,---,Row99_f=40,20,---,56,---,10,240,0.9995537996292114,11.84491491317749
 3302feb6-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:37:17, 3302feb7-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2574,---,Row99_f=40,43,---,34,---,10,180,1.0,13.438757181167603
 3b60bc88-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:37:31, 3b60bc89-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2794,---,Row99_f=40,39,---,53,---,10,180,1.0,14.544447422027588
 447bf350-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:37:47, 447bf351-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,5000,---,Row99_f=40,128,---,20,---,20,60,1.0,12.100615978240967
 4c108108-b45b-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:37:59, 4c108109-b45b-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,5000,---,Row99_f=40,38,---,20,---,20,120,0.9548358917236328,10.745194435119629
 74904f30-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:26, 74904f31-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.03420615196228
 76f8063c-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:30, 76f8063d-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,20,Row99_f=40,---,---,---,---,---,---,1.0,4.105588674545288
 796a920e-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:35, 796a920f-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,30,Row99_f=40,---,---,---,---,---,---,1.0,4.128002166748047
 7be08994-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:39, 7be08995-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,50,Row99_f=40,---,---,---,---,---,---,0.8571428571428571,4.109743356704712
 7e53b764-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:43, 7e53b765-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,100,Row99_f=40,---,---,---,---,---,---,0.9285714285714286,4.156592130661011
